0,1720.4165178299538,1623.1768876939482,1245.9257500002752,1131.1403274442282,860.7549145094843,675.0600697132396,299.3919621295431,352.3490090898031,117.17586762453172,484.5997230691826,409.44712057006825,166.30000456051565,307.1794262072274,246.0520503894748,450.97962803929994,262.56519381993866,503.8621278170032,785.9182867323398,498.11728627560825,228.4828472304643,1391.2519101322625,155.56736424629764,626.9547816715038,1201.041321663967,1075.2080789767479,365.28421475638345,493.62881082169775,699.3023117466338,1313.375551908844,138.4098270782688,421.3043911125275
1720.4165178299538,0,566.3653881459827,2869.373950411509,2844.246826060737,1045.028247102181,1207.9802398225331,1800.5487849566794,1379.7843643405274,1837.180540508057,2029.8858178266312,2123.174219804257,1724.5585788325186,2009.394659855959,1953.860480400625,2168.4111045380296,1540.4396672101382,1679.4871533853511,2505.236808253802,2217.895688745212,1947.166868097024,3001.093338819256,1801.458420938962,1094.9402258903094,554.8060663234163,2768.761411417343,1628.1254823885313,2209.730750446417,2404.3474553867018,2888.0960460164133,1612.5976066257167,2141.674604046057
1623.1768876939482,566.3653881459827,0,2858.0138819855024,2741.5880457472203,1221.5542457149597,1319.603296523444,1605.6030712671236,1339.9852902559633,1730.5492490586691,1804.8066506274695,2029.4717455764226,1571.9110085194843,1866.0455596740094,1820.6548299889698,2035.6063332884976,1387.535687299925,1751.9397973438709,2365.9149724080216,2106.087348527214,1847.3103025062042,3000.147649131554,1743.0147865473239,1036.078970895455,778.160247,2697.3492847967073,1656.4488196328862,2109.9574136638807,2320.4108150341212,2906.926404,1551.699627,2027.0387140989872
1245.9257500002752,2869.373950411509,2858.0138819855024,0,449.21426011853356,1850.5790150257242,1669.0174725031761,1370.8638595231203,1523.1869822613717,1151.2258613457705,1300.8454688023933,865.7571129428654,1338.6078834817552,1078.8352083099085,1100.677119509909,925.2976683985049,1502.0103052680658,1201.7395158009838,726.7084138719285,828.5488395948571,1037.6052222644096,147.12819049253065,1115.7597213828433,1828.7010489732668,2316.572056842871,316.6071098770227,1241.3574399114134,804.2943715755822,600.2977752182779,152.26943731773568,1306.3293282396023,898.5338530827174
1131.1403274442282,2844.246826060737,2741.5880457472203,449.21426011853356,0,1891.5188036830564,1698.2543119424872,1156.6389505913705,1464.4624975141326,1017.4516615202782,1019.3926881226604,722.6768503,1170.2787511222189,877.6964742412713,920.9913336552282,707.4986131744171,1354.0721594011743,1273.4847739402662,396.8272911562386,636.4380439137033,902.6867148065796,546.0724497551553,1043.4833630654416,1756.4446050960512,2308.7663091816053,161.16631855439243,1259.1766131894135,637.5195942018804,441.2778900802582,601.4315699552086,1231.7255056304828,715.3483459666647
860.7549145094843,1045.028247102181,1221.5542457149597,1850.5790150257242,1891.5188036830564,0,194.4310163,1075.5376024199788,528.7134454118232,969.3565542078476,1309.2651877780193,1203.5971129605475,948.2000565443478,1166.2498247313415,1104.5549822857545,1291.7863836195345,818.2040971,648.8922143438117,1608.1559836630897,1310.7649383911182,1054.2739707552294,1975.584635331484,876.8480777361765,462.43621405914877,496.64999319713036,1791.7438537251248,632.5356920125275,1289.4720031301028,1454.1092132090316,1855.9775990192684,724.3573118,1245.0609174641609
675.0600697132396,1207.9802398225331,1319.603296523444,1669.0174725031761,1698.2543119424872,194.4310163,0,907.8717969,362.4757118958637,780.6122107398355,1136.2804913601447,1009.3928823160923,774.9799456543046,978.1121102585522,916.3796253651046,1099.5600643063656,663.6590380210026,471.66308055553606,1414.0891768740496,1116.789208190256,862.0863017432081,1797.0881061921593,683.353046,403.48909159122445,653.2248630020753,1600.582502949777,440.2616919093795,1095.1560584585345,1260.2020775869491,1681.1821344996804,537.2169139795135,1051.729892628891
299.3919621295431,1800.5487849566794,1605.6030712671236,1370.8638595231203,1156.6389505913705,1075.5376024199788,907.8717969,0,547.7677009461036,290.15748126398034,239.45941313722517,509.6792315016594,141.23669476633467,292.51778553003356,274.40541920768896,456.2948688,271.55997732231856,803.1380042415826,767.3643553033977,545.9744559750461,365.67053987803166,1517.8602013317623,430.14604221933337,730.0458134771283,1327.4816256782988,1142.2169093111686,662.3740502620639,566.6997645,776.1523926403623,1463.9918277379572,413.1033811974036,472.69286758935084
352.3490090898031,1379.7843643405274,1339.9852902559633,1523.1869822613717,1464.4624975141326,528.7134454118232,362.4757118958637,547.7677009461036,0,468.6015551173262,780.5526380124941,744.1521127,419.68032062151036,657.85616,597.5039998507598,802.2852831315596,302.8426524419805,470.3399795,1134.825214153923,841.8625029923752,571.7491213669148,1663.2753405915253,422.54216795565515,305.60364004334014,850.9097839563801,1392.6569355497763,338.39977921186744,831.0775073,1024.8663398663803,1567.152503093916,233.00278712752643,767.7515144680343
117.17586762453172,1837.180540508057,1730.5492490586691,1151.2258613457705,1017.4516615202782,969.3565542078476,780.6122107398355,290.15748126398034,468.6015551173262,0,421.08328420750735,298.9224965221914,197.16810401386752,197.63280228738904,135.98091611677563,333.94522401024363,351.34966042875135,551.1858306987759,668.7792945539173,382.52060045929124,116.83649124867546,1297.5991865168307,151.40928902083206,743.1410215189152,1318.081584714099,966.8667783,428.85496850199246,380.6908627346701,589.8616889,1226.8039769768272,245.4852846477492,304.98879526601274
